id,arquivo,tipo,txtorigem,txttranslate,datahoracarga,datahoratranslate
38,arquivo2,###,"Research Methodology. Most of the studies focused on empirical evaluations of theoretical concepts related to the software development processes and were applied in an SSC context, with the overall goal of assessing and/or improving software devel- opment processes. In Fig. 1, it can be seen that the majority of the primary studies are listed in the case study category. The other common methods were surveys and experiments. Also, looking at the left-lower quadrant in Fig. 1, it can be seen that the majority of the papers (28; 18 case studies, 5 surveys, 4 experiments, and 1 ethno- graphic study) fell in the low rigor category. Therefore, generalizability of the results of the given studies is low.","Metodologia de Pesquisa. A maioria dos estudos se concentrou em avaliações empíricas de conceitos teóricos relacionados aos processos de desenvolvimento de software e foram aplicados em um contexto de SSC, com o objetivo geral de avaliar e / ou melhorar os processos de desenvolvimento de software. Na figura 1, pode ser visto que a maioria dos estudos primários estão listados na categoria de estudo de caso. Os outros métodos comuns eram pesquisas e experimentos. Além disso, olhando para o quadrante inferior esquerdo na Fig. 1, pode ser visto que a maioria dos trabalhos (28; 18 estudos de caso, 5 pesquisas, 4 experimentos e 1 estudo etnográfico) caíram na categoria de baixo rigor. . Portanto, a generalização dos resultados dos estudos apresentados é baixa.",05/05/2019 19:49:01,05/05/2019 19:54:19
39,arquivo2,###,High  (2-4) 1,Alta (2-4) 1,05/05/2019 19:49:01,05/05/2019 19:54:27
40,arquivo2,###,Rigor,Rigor,05/05/2019 19:49:01,05/05/2019 19:54:33
41,arquivo2,###,1,1,05/05/2019 19:49:01,05/05/2019 19:54:39
42,arquivo2,###,Medium  7 2  8 1 2   5  (1-2),Médio 7 2 8 1 2 5 (1-2),05/05/2019 19:49:01,05/05/2019 19:54:46
43,arquivo2,###,18   18 1  10 4 3,18   18 1  10 4 3,05/05/2019 19:49:01,05/05/2019 19:54:52
44,arquivo2,###,Low  (0-1),Baixo (0-1),05/05/2019 19:49:01,05/05/2019 19:54:58
45,arquivo2,###,Low  Medium  High  Case  Action  Experi- Ethno- Research  Survey (0-2)  (2-3)  ment graphy (3-4)  Study   Research Method Relevance,Low Medium High High Case Action Experi-Ethno-Research Survey (0-2) (2-3) grafias (3-4) Estudo Pesquisa Método Relevância,05/05/2019 19:49:01,05/05/2019 19:55:04
46,arquivo2,###,"Fig. 1. Overview of research method, rigor, and relevance distribution of papers","Fig. 1. Visão geral do método de pesquisa, rigor e distribuição de relevância dos artigos",05/05/2019 19:49:01,05/05/2019 19:55:11
47,arquivo2,###,4.2 Processes,4.2 Processos,05/05/2019 19:49:01,05/05/2019 19:55:18
48,arquivo2,###,"A detailed overview of processes as dened in the ISO/IEC 12207 and relevant primary study papers are shown in Table 3. SW Implementation Processes. Processes related to requirements are often consid- ered critical processes for improvement since SSCs aim to quickly deliver what their customers want using their own practices rather than including customer commands in their development process [15]. Generally, functional requirements are the main focus during the requirement gathering of the software product [52]. One challenge that SSCs experience is understanding what the collected requirements really mean. The gathered information needs to be clearly understood to change it into clear product requirements. Clear understanding is crucial because it is important to determine which requirements match the business goal. Without a clear understanding, it is difcult to determine which product requirements need to put into which release plan to meet the business goals. [27] In respect to software qualication testing, some studies have reported that some companies have had troubles with testing their products [24, 25]. One problem","Uma visão geral detalhada dos processos definidos na ISO / IEC 12207 e os principais documentos de estudo relevantes são mostrados na Tabela 3. Processos de implementação do SW. Processos relacionados a requisitos são frequentemente considerados processos críticos de melhoria, uma vez que os SSCs buscam entregar rapidamente o que seus clientes desejam usando suas próprias práticas, em vez de incluir comandos do cliente em seu processo de desenvolvimento [15]. Geralmente, os requisitos funcionais são o foco principal durante a coleta de requisitos do produto de software [52]. Um desafio que os CSCs enfrentam é entender o que os requisitos coletados realmente significam. As informações coletadas precisam ser claramente entendidas para transformá-las em requisitos claros do produto. O entendimento claro é crucial porque é importante determinar quais requisitos correspondem ao objetivo de negócios. Sem um entendimento claro, é difícil determinar quais requisitos do produto devem ser colocados em qual plano de liberação atender às metas de negócios. [27] Em relação ao teste de qualificação de software, alguns estudos relataram que algumas empresas tiveram problemas com o teste de seus produtos [24, 25]. Um problema",05/05/2019 19:49:01,05/05/2019 19:55:24
49,arquivo2,###,,,05/05/2019 19:49:01,05/05/2019 19:55:31
50,arquivo2,###,"was related to a deciency of testing knowledge in the company. This lack of knowledge results in a lack of test plans, which causes uncertainty in companies during the testing process [25]. This lack of knowledge can be due to the absence of dened process descriptions or the quality of instructional manuals. However, Clarke and O’Connor [46] found that a majority of companies report general improvements in testing, including a periodic increase in test suites, the creation of a standardized testing process, and more emphasis on performance testing. Another improvement reported was measuring more code coverage of the automated tests [46]. SW Support Processes. In regard to the software quality assurance (QA) process, Wilkie et al. [44] surveyed six companies and found that they each dened QA dif- ferently. For some, QA means testing, while for others, it is an instrument to assess a software product [44]. This confusion may be due to a lack of proper process knowledge. Regarding software conguration management (CM), one study [52] found that SSCs are able to perform basic CM tasks (i.e., version control, change manage- ment, and release management). One strength of the CM process in most of the companies was the code version control [52]. Some challenges with CM were also reported, such as uncertainty surrounding which work products should be with what version control and the lack of appropriate guidelines for CM [52].","estava relacionado a uma deficiência de testar conhecimento na empresa. Esta falta de conhecimento resulta na falta de planos de teste, o que causa incerteza nas empresas durante o processo de teste [25]. Esta falta de conhecimento pode ser devido à ausência de descrições de processos definidos ou à qualidade dos manuais de instrução. No entanto, Clarke e O'Connor [46] descobriram que a maioria das empresas relatam melhorias gerais nos testes, incluindo um aumento periódico nas suítes de testes, a criação de um processo de testes padronizado e mais ênfase no teste de desempenho. Outra melhoria relatada foi medir mais cobertura de código dos testes automatizados [46]. Processos de Suporte SW. Em relação ao processo de garantia de qualidade de software (QA), Wilkie et al. [44] pesquisaram seis empresas e descobriram que cada uma definia QA diferentemente. Para alguns, QA significa testar, enquanto para outros, é um instrumento para avaliar um produto de software [44]. Essa confusão pode ser devido à falta de conhecimento adequado do processo. Em relação ao gerenciamento de configuração de software (CM), um estudo [52] descobriu que os SSCs são capazes de realizar tarefas básicas de CM (ou seja, controle de versão, gerenciamento de mudanças e gerenciamento de versões). Uma força do processo de CM na maioria das empresas foi o controle de versão de código [52]. Alguns desafios com CM também foram relatados, como a incerteza em torno de quais produtos de trabalho devem estar com o controle de versão e a falta de diretrizes apropriadas para CM [52].",05/05/2019 19:49:01,05/05/2019 19:55:37
51,arquivo2,###,Table 3. Processes and relevant papers,Tabela 3. Processos e documentos relevantes,05/05/2019 19:49:01,05/05/2019 19:55:44
52,arquivo2,###,"Life cycle processes Primary study and frequency percentage Software specic processes SW implementation processes Software implementation – Software requirements [4, 15, 22–24, 26, 31, 32, 37, 39–46, 51, 56, 27] 49 % analysis Software architectural design Software detailed design [32, 43, 56] 7 % Software construction [3, 24, 37, 38, 41, 43, 56] 17 % Software integration [43] 2 % Software qualication [23–25, 31, 37, 38, 43, 46, 56] 22 % testing SW support processes Software documentation management Software conguration management Software quality assurance [22, 24, 26, 39, 41, 43, 44] 17 % Software verication, validation","Processos de ciclo de vida Estudo primário e percentagem de frequência Processos específicos de software Processos de implementação de SO Implementação de software - Requisitos de software [4, 15, 22-24, 26, 31, 32, 37, 39-46, 51, 56, 27] 49% análise Projeto de arquitetura de software Projeto detalhado de software [32, 43, 56] 7% Construção de software [3, 24, 37, 38, 41, 43, 56] 17% Integração de software [43] 2% Qualificação de software [23–25 , 31, 37, 38, 43, 46, 56] 22% testando processos de suporte a software Gerenciamento de documentação de software Gerenciamento de configuração de software Garantia de qualidade de software [22, 24, 26, 39, 41, 43, 44] 17% Software veri? cação, validação",05/05/2019 19:49:01,05/05/2019 19:55:51
53,arquivo2,###,"[23, 25, 49] 7 %","[23, 25, 49] 7 %",05/05/2019 19:49:01,05/05/2019 19:55:58
54,arquivo2,###,[24] 2 %,[24] 2 %,05/05/2019 19:49:01,05/05/2019 19:56:04
55,arquivo2,###,"[22, 24, 26, 41, 43, 44, 49, 51, 52] 22 %","[22, 24, 26, 41, 43, 44, 49, 51, 52] 22 %",05/05/2019 19:49:01,05/05/2019 19:56:10
56,arquivo2,###,–,–,05/05/2019 19:49:01,05/05/2019 19:56:17
57,arquivo2,###,(Continued),(Contínuo),05/05/2019 19:49:01,05/05/2019 19:56:23
58,arquivo2,###,,,05/05/2019 19:49:01,05/05/2019 19:56:29
59,arquivo2,###,"Table 3. (Continued) Life cycle processes Primary study and frequency percentage Software specic processes Software review, audit – Software problem [41, 43,3, 15, 31, 46, 49] 17 % resolution Software reuse processes – Domain engineering – Reuse asset management – Reuse program management System context processes Agreement processes Acquisition process – Supply process [3, 31, 46, 27] 10 % Organizational project- enabling processes Life cycle model [11, 27, 37, 48, 49,4, 6, 14, 16, 24, 47, 50, 51, 55,22, management 25, 32–34, 39, 42, 45, 53] Infrastructure management [46, 49] 5 % Project portfolio management Human resource management Quality management [37, 52] 5 % Project processes Project planning [6, 15, 22–24, 26, 37, 39, 40, 43–46, 50, 51, 54] 39 % Project assessment and [15, 24, 26, 39, 40, 44, 45, 51] 20 % control Decision management – Risk management [41, 43] 5 % Conguration management – Information management – Measurement [26, 34, 39, 44, 53] 12 % Technical processes Stakeholder requirements denition System requirements analysis System architectural design [50] 2 % Implementation –","Tabela 3. (Continuação) Processos do ciclo de vida Estudo primário e percentagem de frequência Processos específicos de software Revisão de software, auditoria - Problema de software [41, 43,3, 15, 31, 46, 49] 17% de resolução Processos de reutilização de software - Engenharia de domínio - Reutilizar a gestão de ativos - Reutilizar o gerenciamento de programas Processos de contexto do sistema Processos de acordo Processo de aquisição - Processo de fornecimento [3, 31, 46, 27] 10% Organizational project-enabling processes Modelo de ciclo de vida [11, 27, 37, 48, 49,4, 6, 14, 16, 24, 47, 50, 51, 55,22, gestão 25, 32-34, 39, 42, 45, 53] Gerenciamento de infraestrutura [46, 49] 5% Gerenciamento de portfólio de projetos Gerenciamento de recursos humanos Gerenciamento de qualidade [37, 52] 5% Processos do projeto Planejamento do projeto [6, 15, 22-24, 26, 37, 39, 40, 43-46, 50, 51, 54] 39% Avaliação do projeto e [15, 24, 26, 39, 40, 44, 45, 51] 20% de controle Gerenciamento de decisões - Gerenciamento de riscos [41, 43] 5% Gerenciamento de configuração - Gerenciamento de informações - Medição [26, 34, 39, 44, 53] 12% Tech Processos Nacionais Definição dos requisitos das partes interessadas Análise dos requisitos do sistema Projeto arquitetônico do sistema [50] 2% Implementação -",05/05/2019 19:49:01,05/05/2019 19:56:35
60,arquivo2,###,"[37, 49, 55] 7 %","[37, 49, 55] 7 %",05/05/2019 19:49:01,05/05/2019 19:56:42
61,arquivo2,###,[43] 2 %,[43] 2 %,05/05/2019 19:49:01,05/05/2019 19:56:48
62,arquivo2,###,56 %,56 %,05/05/2019 19:49:01,05/05/2019 19:56:55
63,arquivo2,###,–,–,05/05/2019 19:49:01,05/05/2019 19:57:01
64,arquivo2,###,–,–,05/05/2019 19:49:01,05/05/2019 19:57:07
65,arquivo2,###,–,–,05/05/2019 19:49:01,05/05/2019 19:57:13
66,arquivo2,###,(Continued),(Contínuo),05/05/2019 19:49:01,05/05/2019 19:57:19
67,arquivo2,###,,,05/05/2019 19:49:01,05/05/2019 19:57:26
68,arquivo2,###,–,–,05/05/2019 19:49:01,05/05/2019 19:57:32
69,arquivo2,###,"Agreement Processes. In the case of SSCs, no study has explicitly reported the use of processes within the acquisition process. The reason could be that SSCs are usually the ones who initially approach the customer. Since the amount of customers of SSCs is limited, this aspect is not well dened or of much interest. Regarding the supply process,Wangeheim et al. [3] found in their case study that this was one of the priority processes for improvement. In their other study [31] with eight companies, they found out that some of the companies had established systematic supply processes and had developed contract templates to improve relationships with their customers. Clarke and O’Connor [46], in their survey of 15 SMEs, found that those companies had made extensive improvements, specically in the area of tendering, as well as in negotiating with customers. Project Processes. On the subject of project processes, two studies [3, 32] that assessed SSCs reported that project management is considered a high-priority process. Saastamoinen and Tukiainen [52] pointed out that project planning is an important aspect in SSCs. In addition, within the project plan, the development approach should be clearly described. For SSCs, a project is managed in an iterative or incremental way, tending to follow the waterfall model. A project’s work capacity and time approxi- mation are usually calculated based on the project manager’s experience. Organizational Project-Enabling Processes. In relation to process establishment within life cycle model management, O’Connor et al. [29] explained that process establishment in SSCs is based on two categories: software development manager work background and market requirements [29]. From the perspective of an SSC, the ben- ets provided by a more standardized process could include increased competitiveness, superior customer satisfaction, and greater product quality [36]. Regarding process assessments, one study [14] reported that SSCs usually avoid the adoption of any process standards in their software development process. This may be due to the opinion that process standards are overly complex. However, in the context of process improvement, the objective for SSCs is to improve efciency within the organization, improve productivity, and reduce development time [43]. SSCs tend to have problems with effectively improving their software processes [13], and the major difculty could be a struggle to change [54]. In the context of knowledge management (KMP) within","Processos de Acordo. No caso de SSCs, nenhum estudo relatou explicitamente o uso de processos dentro do processo de aquisição. A razão pode ser que os SSCs geralmente são os que inicialmente abordam o cliente. Como a quantidade de clientes dos SSCs é limitada, esse aspecto não é bem definido ou de muito interesse. Em relação ao processo de abastecimento, Wangeheim et al. [3] encontraram em seu estudo de caso que esse era um dos processos prioritários para melhoria. Em outro estudo [31] com oito empresas, eles descobriram que algumas empresas haviam estabelecido processos sistemáticos de fornecimento e haviam desenvolvido modelos de contratos para melhorar o relacionamento com seus clientes. Clarke e O´Connor [46], em sua pesquisa com 15 PMEs, descobriram que essas empresas haviam feito amplas melhorias, especificamente na área de licitação, bem como na negociação com os clientes. Processos de Projetos. No que diz respeito aos processos do projeto, dois estudos [3, 32] que avaliaram as SSCs relataram que o gerenciamento de projetos é considerado um processo de alta prioridade. Saastamoinen e Tukiainen [52] apontaram que o planejamento de projetos é um aspecto importante nos CSCs. Além disso, dentro do plano do projeto, a abordagem de desenvolvimento deve ser claramente descrita. Para SSCs, um projeto é gerenciado de forma iterativa ou incremental, tendendo a seguir o modelo em cascata. A capacidade de trabalho e a aproximação do tempo de um projeto são geralmente calculadas com base na experiência do gerente de projeto. Processos de ativação de projetos organizacionais. Em relação ao estabelecimento de processos no gerenciamento de modelos de ciclo de vida, O'Connor et al. [29] explicaram que o estabelecimento de processos em SSCs é baseado em duas categorias: background de trabalho do gerente de desenvolvimento de software e requisitos do mercado [29]. Do ponto de vista de um SSC, os benefícios proporcionados por um processo mais padronizado poderiam incluir aumento da competitividade, satisfação superior do cliente e maior qualidade do produto [36]. Em relação às avaliações de processo, um estudo [14] relatou que as SSCs geralmente evitam a adoção de qualquer padrão de processo em seu processo de desenvolvimento de software. Isso pode ser devido à opinião de que os padrões de processo são excessivamente complexos. No entanto, no contexto da melhoria do processo, o objetivo das CSCs é melhorar a eficiência dentro da organização, melhorar a produtividade e reduzir o tempo de desenvolvimento [43]. Os SSCs tendem a ter problemas com o aprimoramento efetivo de seus processos de software [13], e a maior dificuldade pode ser uma luta para mudar [54]. No contexto da gestão do conhecimento (KMP) dentro",05/05/2019 19:49:01,05/05/2019 19:57:38
70,arquivo2,###,,,05/05/2019 19:49:01,05/05/2019 19:57:45
71,arquivo2,###,"the human resource management process, Basri and O’Connor [55] stated that SSCs have clear KMPs within their organizations. They pointed out that knowledge waste is not a serious problem in a small-scale context. Also, informal communication and macro management can assist in creating team dynamics, which can further heighten KMP [55, 49]. Concerning quality management, requirements for ensuring that SSCs meet a certain level of quality are lacking. To improve the quality of their products, a clear denition of quality is needed, and goals for quality management need to be set. These quality goals can be altered based on the project [52]. In the context of software maintenance within technical processes, one study observed that software maintenance is poorly implemented in some companies and needs to be a priority for further improvement [24]. A number of companies have reported that they have amplied the refactoring level to reduce future support and maintenance costs [46]. Challenges in Process. Some challenges were also observed in the primary study papers. A list of the challenges observed and experienced by SSCs within the processes is presented in Table 4. The challenges are mostly related to the following processes: software requirements analysis, software qualication testing, software quality assur- ance, software documentation management, software conguration management, and life cycle model management.","No processo de gestão de recursos humanos, Basri e O'Connor [55] afirmaram que os CSCs têm KMPs claros dentro de suas organizações. Eles apontaram que o desperdício de conhecimento não é um problema sério em um contexto de pequena escala. Além disso, a comunicação informal e o gerenciamento macro podem ajudar na criação de dinâmicas de equipe, o que pode aumentar ainda mais o KMP [55, 49]. No que diz respeito à gestão da qualidade, faltam requisitos para garantir que os CSCs atendam a um determinado nível de qualidade. Para melhorar a qualidade de seus produtos, é necessário definir claramente a qualidade e estabelecer metas para a gestão da qualidade. Essas metas de qualidade podem ser alteradas com base no projeto [52]. No contexto da manutenção de software dentro de processos técnicos, um estudo observou que a manutenção de software é mal implementada em algumas empresas e precisa ser uma prioridade para melhorias adicionais [24]. Várias empresas relataram que ampliaram o nível de refatoração para reduzir os custos futuros de suporte e manutenção [46]. Desafios no processo. Alguns desafios também foram observados nos estudos preliminares. Uma lista dos desafios observados e experimentados pelos SSCs dentro dos processos é apresentada na Tabela 4. Os desafios estão principalmente relacionados aos seguintes processos: análise de requisitos de software, teste de qualificação de software, garantia de qualidade de software, gerenciamento de documentação de software, software gerenciamento de configuração e gerenciamento do modelo de ciclo de vida.",05/05/2019 19:49:01,05/05/2019 19:57:51
72,arquivo2,###,"Table 4. Challenges in processes Process Challenge Description Software Understanding The gathered information needs to be clearly requirements gathered understood to determine its business value and analysis information to further develop it into an explicit product requirements for release plan [27] This is difculty in sharing information between the customers, product management team, and the rest of the organization [27] Nonfunctional requirements such as performance and the usability of software products are hardly documented. The focus is more on collecting functional requirements [52] This refers to the lack of proper testing knowledge [25]. This may be due to undened process descriptions or quality manuals in small companies. This results in uncertainty regarding when and what to test QA denition The meaning of QA differs between companies [44]. The lack of proper process knowledge and a clear denition of QA may be the cause for this QA as overhead Due to a smaller number of employees and resources, small companies consider QA activities as a burden [26]","Tabela 4. Desafios nos processos Processo Desafio Descrição Software Entendimento As informações coletadas precisam ser claramente reunidas com os requisitos para determinar seu valor de negócios e informações de análise para desenvolvê-la em requisitos explícitos do produto para o plano de liberação [27]. compartilhamento de informações entre os clientes, a equipe de gerenciamento de produtos e o restante da organização. [27] Requisitos não funcionais, como desempenho e usabilidade de produtos de software, são dificilmente documentados. O foco é mais na coleta de requisitos funcionais [52] Isso se refere à falta de conhecimento adequado de testes [25]. Isto pode ser devido a descrições de processos ou manuais de qualidade em pequenas empresas. Isso resulta em incerteza sobre quando e o que testar a definição de QA O significado de QA difere entre empresas [44]. A falta de conhecimento adequado do processo e uma definição clara de QA podem ser a causa deste QA como overhead. Devido a um número menor de funcionários e recursos, as pequenas empresas consideram as atividades de QA como um fardo [26]",05/05/2019 19:49:01,05/05/2019 19:57:58
73,arquivo2,###,Software qualication testing,Software como teste de cátions,05/05/2019 19:49:01,05/05/2019 19:58:05
74,arquivo2,###,Software quality assurance,Garantia de qualidade de software,05/05/2019 19:49:01,05/05/2019 19:58:12
75,arquivo2,###,Communication gaps,Lacunas de comunicação,05/05/2019 19:49:01,05/05/2019 19:58:18
76,arquivo2,###,Nonfunctional requirements,Requisitos não Funcionais,05/05/2019 19:49:01,05/05/2019 19:58:24
77,arquivo2,###,Testing knowledge,Teste de conhecimento,05/05/2019 19:49:01,05/05/2019 19:58:31
78,arquivo2,###,(Continued),(Contínuo),05/05/2019 19:49:01,05/05/2019 19:58:37
79,arquivo2,###,,,05/05/2019 19:49:01,05/05/2019 19:58:43
80,arquivo2,###,Software conguration management,Gerenciamento de configuração de software,05/05/2019 19:49:01,05/05/2019 19:58:49
81,arquivo2,###,"Table 4. (Continued) Process Challenge Description Software No The information is often transferred in documentation documentation discussions without documenting it. Due to management this, scheduling a meeting at a specied time is a challenge in SSCs [25] CM guidelines. Due to a lack of proper CM guidelines, there is uncertainty about which work products should be with version control [52]. This is due to an undened process description or the lack of quality manuals in SSC SSCs usually avoid the adoption of any process standards in their software development process [14]. The reason could be due to that SSCs’ consider process assessments and improvement as overly complex or think that they could raise project costs and delay project delivery","Tabela 4. (Continuação) Processo Desafio Descrição Software Não As informações são geralmente transferidas nas discussões da documentação da documentação sem documentá-las. Devido ao gerenciamento, programar uma reunião em um horário específico é um desafio nas diretrizes do CMS [25]. Devido à falta de diretrizes apropriadas de CM, há incerteza sobre quais produtos de trabalho devem estar com o controle de versão [52]. Isto é devido a uma descrição do processo indefinida ou a falta de manuais de qualidade em SSC SSCs geralmente evitam a adoção de quaisquer padrões de processo em seu processo de desenvolvimento de software [14]. O motivo pode ser o fato de os CSCs considerarem as avaliações de processos e a melhoria como excessivamente complexas ou acham que poderiam aumentar os custos do projeto e atrasar a entrega do projeto.",05/05/2019 19:49:01,05/05/2019 19:58:55
82,arquivo2,###,Life cycle model management,Gerenciamento de modelo de ciclo de vida,05/05/2019 19:49:01,05/05/2019 19:59:02
83,arquivo2,###,Avoid process adoption,Evite a adoção de processos,05/05/2019 19:49:01,05/05/2019 19:59:09
84,arquivo2,###,5 Discussion and Conclusion,5 Discussão e Conclusão,05/05/2019 19:49:01,05/05/2019 19:59:15
85,arquivo2,###,"In this paper, we have applied a systematic review method to analyze the literature related to processes within the SSC context, with the goal of exploring the state of the practice of the software development processes and the challenges associated with them.","Neste artigo, aplicamos um método de revisão sistemática para analisar a literatura relacionada a processos dentro do contexto SSC, com o objetivo de explorar o estado da prática dos processos de desenvolvimento de software e os desafios associados a eles.",05/05/2019 19:49:01,05/05/2019 19:59:21
86,arquivo2,###,"In regard to RQ1:What is the state-of-practice in terms of the use of processes in small software companies? The current state of the practice related to the software development processes in SSCs can be seen in Table 3. It shows that software requirements analysis (49 %) within software implementation processes, project planning (39 %) within project processes, conguration management (22 %) in soft- ware support processes, and life cycle model management (56 %) in organizational project-enabling processes are the frequently considered processes for improvement when software process improvement (SPI) programs are conducted in SSCs. This suggests that SSC are mostly attracted to the above processes. The reason for the signicant frequency of software requirement may be that requirements are considered an obligatory process and are often fundamental to any software company’s success [51]. Therefore, it is considered to be a critical process for further improvements since SSCs wish to quickly deliver what their customers want to remain competitive in a dynamic market and to maintain a healthy relationship with their customers [15]. Thus, focusing more on requirement engineering seems to be legitimate, based on the nature of SSCs.","Em relação ao RQ1: Qual é o estado de prática em termos do uso de processos em pequenas empresas de software? O estado atual da prática relacionada aos processos de desenvolvimento de software em SSCs pode ser visto na Tabela 3. Ele mostra que a análise de requisitos de software (49%) dentro de processos de implementação de software, planejamento de projeto (39%) dentro de processos de projeto, gerenciamento de configuração (22%) em processos de suporte de software, e o gerenciamento de modelos de ciclo de vida (56%) em processos de capacitação de projetos organizacionais são os processos freqüentemente considerados para melhoria quando programas de melhoria de processos de software (SPI) são conduzidos em SSCs. Isto sugere que o SSC é principalmente atraído pelos processos acima. A razão para a frequência significativa de requisitos de software pode ser que os requisitos sejam considerados um processo obrigatório e muitas vezes são fundamentais para o sucesso de qualquer empresa de software [51]. Portanto, é considerado um processo crítico para novas melhorias, uma vez que os SSCs desejam entregar rapidamente o que seus clientes desejam manter competitivos em um mercado dinâmico e manter um relacionamento saudável com seus clientes [15]. Assim, focar mais na engenharia de requisitos parece ser legítimo, baseado na natureza dos SSCs.",05/05/2019 19:49:01,05/05/2019 19:59:28
87,arquivo2,###,"In regard to RQ2:What are the challenges that small software companies face in the processes? Several challenges were also found in the context of processes, such as a lack of understanding in terms of what collected requirements really mean, a lack of","Em relação ao RQ2: Quais são os desafios que as pequenas empresas de software enfrentam nos processos? Vários desafios também foram encontrados no contexto de processos, como a falta de compreensão em termos do que os requisitos coletados realmente significam, a falta de",05/05/2019 19:49:01,05/05/2019 19:59:36
88,arquivo2,###,,,05/05/2019 19:49:01,05/05/2019 19:59:42
89,arquivo2,###,"testing knowledge, and a lack of CM guidelines (see Table 4). The reported challenges mostly fall under the frequently reported processes in Table 4. Typically, SSCs do not implement the necessary SPI programs for improving the process [15, 7]. In fact, most SSCs lack the required knowledge [14]. This could be a possible root cause for the many challenges revealed in the primary study papers. Our observation from this review is that most of the studies we analyzed were conducted in collaboration with SSCs and that some also included medium-sized companies. Some papers referred to the SPI program based on models such as CMMI and SPICE within SSCs. We also observed that the SPI efforts carried out in SSCs are signicantly reported in the literature, while descriptions of software processes in SSCs have received surprisingly little attention. An exploration of the empirical methods used in the primary studies showed that the majority of the studies were case studies. However, based on a systematic and validated model [19], our analysis shows that the majority of these papers fall under the low-rigor category (i.e., most of the studies lacked an adequate description of the study context, study design, and/or study validity). Therefore, further rigorous empirical studies within the context of software processes and SSCs are required. Various challenges were also found during the review that should be validated empirically in future research.","teste de conhecimento, e falta de diretrizes CM (ver Tabela 4). Os desafios relatados caem principalmente nos processos relatados com freqüência na Tabela 4. Normalmente, os CSCs não implementam os programas SPI necessários para melhorar o processo [15, 7]. De fato, a maioria das SSCs não possui o conhecimento necessário [14]. Esta poderia ser uma possível causa para os muitos desafios revelados nos estudos preliminares. Nossa observação desta revisão é que a maioria dos estudos que analisamos foram conduzidos em colaboração com SSCs e que alguns também incluíram empresas de médio porte. Alguns artigos referiram-se ao programa SPI com base em modelos como o CMMI e o SPICE nos SSCs. Também observamos que os esforços do SPI realizados em CSCs são significativamente relatados na literatura, enquanto as descrições de processos de software em SSCs receberam surpreendentemente pouca atenção. Uma exploração dos métodos empíricos usados ​​nos estudos primários mostrou que a maioria dos estudos eram estudos de caso. No entanto, com base em um modelo sistemático e validado [19], nossa análise mostra que a maioria desses artigos se enquadra na categoria de baixo rigor (ou seja, a maioria dos estudos não tinha uma descrição adequada do contexto do estudo, desenho do estudo e / ou validade do estudo). Portanto, mais estudos empíricos rigorosos dentro do contexto de processos de software e SSCs são necessários. Vários desafios também foram encontrados durante a revisão, que devem ser validados empiricamente em pesquisas futuras.",05/05/2019 19:49:01,05/05/2019 19:59:48
90,arquivo2,###,Acknowledgments. This research is supported by HILLA and ICT SHOK N4S (Need for Speed) programs funded by TEKES (Finnish Funding Agency for Technology and Innovation).,"Agradecimentos Esta pesquisa é apoiada pelos programas HILLA e ICT SHOK N4S (Need for Speed), financiados pela TEKES (Finnish Financing Agency for Technology and Innovation).",05/05/2019 19:49:01,05/05/2019 19:59:55
91,arquivo2,###,References,Referências,05/05/2019 19:49:01,05/05/2019 20:00:02
